student_id,major
ab01f912-5f0e-4d91-a9cc-3697f0f94580,International business/Trade/Commerce
9035ee32-3d5d-4d37-977c-8845d6793682,Environmental biology
6af3cdf4-f2a3-4d65-8bad-5c292b89f030,"Business administration, management and operations, other"
3ede1dad-ebe3-4dbb-962e-4a70eff340a3,"Banking, corporate, finance, and securities law"
c6ab1f8d-d491-401a-9344-4a93177d84c3,Biological/Biosystems engineering
c6ab1f8d-d491-401a-9344-4a93177d84c3,Environmental/Environmental engineering technology/Technician
d94307d7-f440-4966-8aca-4fe146630c90,Accounting
07f94563-051f-49fb-a2bf-151bcefd8c91,Accounting
9c19e1ac-7942-4efb-a4ca-5fb39f4be872,"Fine/Studio arts, general"
e763704e-167d-409b-9499-8bad9aca5536,Graphic design
4700b5e1-19b3-42fe-b482-48b2c4171243,"Computer and information sciences,  other"
d3a3a656-afa2-41c2-9076-1b971a3dde6f,"Civil engineering, general"
377c8856-480d-4b7c-a002-6d06392c0453,Diagnostic radiology/Nuclear medicine combined specialty program
da637c2d-ccca-4cfc-8fbf-8ff851a999ae,"Fine/Studio arts, general"
246dc3e9-4dc9-4e5c-8956-c0adfeddaaf1,Exercise science and kinesiology
2ba80fa8-fb3a-463a-b0c2-a6681aaeed26,"Finance, general"
9305863d-5b99-446b-9303-9bc0ad9d505f,Fashion/Apparel design
39908e0a-b759-455e-8aac-2ce495f2070b,"Psychology, general"
86c042e9-cc5f-4c86-a3bb-adcd1343ef76,Exercise science and kinesiology
ce4286c3-8dc2-40d6-9c7c-b909bb7e8e39,"Business administration, management and operations, other"
1145db23-f618-4575-ac6a-0abced7c7b26,"History, general"
bb5e4a3a-d730-4b45-8c88-435a0f148641,Interior design
3473bb75-b8b0-4db5-8782-7c89b4ed9807,"Fine/Studio arts, general"
6037f8c7-cd88-42c6-abe7-1608c6cbea9c,"Marketing, other"
6037f8c7-cd88-42c6-abe7-1608c6cbea9c,"Communication, journalism, and related programs, other"
e2739437-0569-45be-bc68-1561f2887ca7,Comparative literature
e2739437-0569-45be-bc68-1561f2887ca7,Spanish language and literature
f7c8c8a5-0463-458b-95d9-1941a957d6ab,"Business administration, management and operations, other"
48e3598b-51d9-4684-af7d-ab9c7fe49c3b,"Business administration, management and operations, other"
88c8e162-d226-437c-acca-5178f2ff5bd3,"Graphic communications, general"
beb2cfea-fa44-440c-b437-b4316d5529da,"Psychology, general"
c2d7000a-977e-4b82-90be-6de4d99c00ff,"Political science and government, general"
ebbb3c58-1a13-4eac-a762-e83711493bac,"Finance, general"
ebbb3c58-1a13-4eac-a762-e83711493bac,Business analytics
a7c3dbd7-bdc9-45fd-8f2f-22a966a4cb2c,Linguistics
11ffcf9a-1db8-413f-b317-ea2249de5935,"Psychology, general"
2557f2a9-7994-4dc4-b95e-8a98dab18a17,"Political science and government, general"
c2547148-a143-43e8-bce5-9bce819880b7,"Psychology, general"
caa15f10-c16f-40e6-a2a6-02e59386b23a,Accounting
d2728e99-b074-4402-9d52-4aad09ddcf51,"Finance, general"
795c840b-b9d5-4325-ab89-53eed6f48ee4,Criminology
e1883ee4-e5f7-4e89-9993-1ef8c85326c7,Health professions and related programs
856c4705-f322-4e76-9c5e-4e6e8cc27c22,Business/Managerial economics
cd24a8e6-c802-4712-8c11-b3ff01487442,French studies
cd24a8e6-c802-4712-8c11-b3ff01487442,"Mathematics, general"
64dbf910-8d2d-4582-9e91-d978b454e945,Registered nursing/Registered nurse
856c4705-f322-4e76-9c5e-4e6e8cc27c22,Spanish language and literature
b207e15c-3f4d-4eb8-a378-9d8401327f95,International business/Trade/Commerce
947b041c-4437-41bf-a9c0-afd21c0bb8d4,"Finance and financial management services, other"
1b2d5447-c912-4a37-88a7-9b6a2cb29b04,Accounting
50da31c4-0b48-42e0-8a95-b6ea97a7e6c3,Fashion/Apparel design
4782c5f0-d9d2-45d1-a1f3-70c969e19531,Early childhood education and teaching
712d5138-99f4-499e-a7ca-1a8dcf3b3a0e,"Finance, general"
953d5a40-245e-4eb5-bbe9-c90455708b51,Accounting
b27a3547-8534-42cc-a813-61ec42bd1c2c,"Business administration, management and operations, other"
7cfc1332-6f3f-4652-b5fd-60d37770fc27,Health professions and related programs
58e18991-9b61-43b8-940e-ddbc55fb3866,Accounting
d97d4b24-233a-40f2-a4b5-7d5ac70dfbc8,"History, general"
d97d4b24-233a-40f2-a4b5-7d5ac70dfbc8,"Education, general"
b026a9f9-39e8-457d-8fd1-6ae14c291d38,"Computer and information sciences,  other"
527fd7b4-4f8e-4655-ae21-cca02f817556,Fashion merchandising
e7548387-9dbc-4185-b0f1-89a77b866d06,"Biology/Biological sciences, general"
edf14cc7-7c51-4a05-ad07-ea2fb781e351,Marine biology and biological oceanography
0ba925a3-8d40-4222-8aad-0eee8a1207d9,"Fine/Studio arts, general"
a8a1733d-8367-4bf0-8b34-1a8917a92571,"Biology/Biological sciences, general"
97c1ba61-d3df-4959-a397-190750c70533,"Political science and government, general"
a07c0c65-61f9-4b9b-9138-7d7ae1191ed8,"Psychology, general"
a07c0c65-61f9-4b9b-9138-7d7ae1191ed8,Medical anthropology
a85b6036-fcb9-4502-b5d4-02e0cddd580a,"Civil engineering, general"
7ba86ffc-f6d9-4753-80dd-3e21d5602618,"Sociology, general"
967f6f8c-0ca6-42ed-9675-283bf0bf501b,International relations and affairs
18fe87a5-7b48-4ab9-8c46-b4b6deac7c75,"Economics, general"
2214f620-3349-4c57-ab28-0131afb3dc63,"Psychology, general"
ecabfe3f-c615-49f3-8ffa-e8cfe8b20a63,"Economics, general"
0c91eb11-f6e6-425a-b03e-7c7666508c83,"Sociology, general"
b76a84fc-2c22-43fd-9170-13829135c85b,Fashion/Apparel design
9e34c915-1fd5-4c55-8e9f-da56d4caae3f,"Finance, general"
1667374d-e728-48fe-b882-1d155c66aa5e,Accounting and finance
f934a043-de60-45c7-8a25-d35d7e2a2990,"Biology/Biological sciences, general"
e1634de7-1007-4ab7-9843-6a1d16402738,"Psychology, general"
4adfd638-aa07-407a-a695-b35276a7ccd0,"Psychology, general"
e1634de7-1007-4ab7-9843-6a1d16402738,"Corrections and criminal justice, other"
4adfd638-aa07-407a-a695-b35276a7ccd0,"Corrections and criminal justice, other"
96cde550-d76b-41a5-8e1e-e6645d450b59,"Biology/Biological sciences, general"
91277bb4-8e84-4f16-825c-d36c58c4f926,Chemical engineering
5fb73f57-be79-4f3a-aac2-572e4ef402d2,"Marketing/Marketing management, general"
8d265825-feed-404c-91e7-c0bec784aed4,"Economics, general"
f88305cf-86f5-4983-807d-8ad280753db5,"Education, general"
6e96d52d-f908-4273-affc-3677ed15d737,Econometrics and quantitative economics
6e96d52d-f908-4273-affc-3677ed15d737,"Russian, central european, east european and eurasian studies"
e0bd1908-daf5-438c-bf98-aed9b4ab367d,Photography
f69d90e9-f711-41f3-9827-1560828b0729,"Psychology, general"
aa69f8d2-82eb-4935-88d6-a440a6fb26dd,International relations and affairs
ead00472-1284-4197-8897-d0f20d5a4b95,Accounting
29c660e4-d6ff-485b-835d-021f708d7994,"Economics, general"
29c660e4-d6ff-485b-835d-021f708d7994,Spanish language and literature
d5263a1e-5269-45de-a2e2-3611e77de6f2,"Economics, general"
50b26da7-9aeb-4edb-afe3-c3c31a500440,"Fine/Studio arts, general"
41df94df-44ed-4385-886f-949958fb2fb9,"Economics, general"
41df94df-44ed-4385-886f-949958fb2fb9,"Computer and information sciences,  other"
55eb3eac-878c-4edd-b0b2-8bed36287010,Cinematography and film/Video production
55eb3eac-878c-4edd-b0b2-8bed36287010,Philosophy
d22591a7-fe2f-4dc7-96ff-b5d1cd51565a,"Psychology, general"
a358d0a7-9a68-49d1-b08c-f1341713d36f,Speech-language pathology/Pathologist
d0f6e1c1-cd14-49d0-acc6-c15b8cfabccf,Digital communication and media/Multimedia
deafc28a-da3c-4d80-992d-729fae3345bf,"Business administration, management and operations, other"
ee07bbd2-1bc5-4847-b79a-7a1eb0061ae1,"Civil engineering, general"
aa115c80-ea48-4e8e-bbc5-ae64308cfb65,Accounting and finance
8ad0c5fe-eeb7-45f2-9fdf-86b3ece21bed,"Economics, general"
8ad0c5fe-eeb7-45f2-9fdf-86b3ece21bed,"Business administration, management and operations, other"
06e0bd2d-1070-4155-ae20-0288f70e43a4,"Biology/Biological sciences, general"
8ecce0db-fced-4318-88e7-96c3d774fc28,International relations and affairs
bc3f1c92-15ec-4bba-ba12-10943cf03b24,"Finance, general"
c16df347-b64f-4a7e-9ab7-a6951752443d,Automobile/Automotive mechanics technology/Technician
2397c73f-0c91-45d9-939e-5998f34bb0a3,Automobile/Automotive mechanics technology/Technician
f28482a6-ea17-4147-875f-364c293f6630,"Design and applied arts, other"
18d5f76b-c996-40f6-bfa9-b7d4360892d2,Business/Office automation/Technology/Data entry
dcfc1272-b810-4b22-813e-f05400e63b0a,Business/Office automation/Technology/Data entry
5de932c6-a089-4555-9eb4-3d46772cc033,Accounting and finance
a55f783d-7604-435e-ba5d-6b09f593360b,Advertising
feb4b670-1dcb-4b3b-b966-839fc2b63b89,"Communication, general"
88acf3be-7171-461e-b502-5f8638993859,Mechanical engineering
bf38aecd-49c3-437e-a7fd-993d964b71e8,
3ca13f81-e067-40db-934d-40781bf852f8,
2be01a49-e904-41e4-84c2-f8d8e23347d0,"Political science and government, general"
3ecab6b0-6b59-480b-a23d-9d87cd33689d,
d46a93c3-c554-4cce-bbc6-058615a594a0,"Fine/Studio arts, general"
e366c85f-351c-4f7e-8209-e16185a54aa5,Fashion/Apparel design
2ef8f4da-1a38-48b2-9cfb-a3fb5d8a5c5d,Environmental studies
a5f3fe57-e823-4660-af80-fa67198b4533,
04e0dede-96ec-4f55-8d96-ef59c6c87eda,Cyber/Computer forensics and counterterrorism
04e0dede-96ec-4f55-8d96-ef59c6c87eda,Cybersecurity defense strategy/Policy
60d5f4fb-638b-4b81-89c6-348406e67cea,"Education, general"
9c1f0df1-b825-4069-bdfa-18e26e92f065,International business/Trade/Commerce
9c1f0df1-b825-4069-bdfa-18e26e92f065,Spanish language and literature
2ef8f4da-1a38-48b2-9cfb-a3fb5d8a5c5d,"Sociology, general"
315c1a79-10e1-4058-a667-2d5bd499a9f3,"English language and literature, general"
315c1a79-10e1-4058-a667-2d5bd499a9f3,"Fine/Studio arts, general"
2a2b08fc-b7ac-4313-a251-978ff0bfb139,"Biology/Biological sciences, general"
2a2b08fc-b7ac-4313-a251-978ff0bfb139,"Fine/Studio arts, general"
37f40d6b-e2f7-4c95-a94c-e1df85ebb5d1,"Business administration and management, general"
ba709314-f980-45ea-82a3-aeb8c2b951f5,Cyber/Computer forensics and counterterrorism
803d3441-b95d-4f59-9630-22d4dd63c85e,"Dramatic/Theatre arts and stagecraft, other"
a23daaa4-29d5-4150-87ae-4f1d6731a9b4,"Chemistry, general"
9de4f538-83a1-4999-b3ea-33b1ff580519,Mechanical engineering
10667b74-7f5f-4669-82b1-b7bf43aa673b,"Business administration, management and operations, other"
a23daaa4-29d5-4150-87ae-4f1d6731a9b4,Forensic chemistry
ec4d70a4-5ac6-4d01-b475-78619a473190,Public administration
ec4d70a4-5ac6-4d01-b475-78619a473190,Spanish language and literature
0553d69a-1f26-4ad9-8a5d-620aa239913d,"Marketing/Marketing management, general"
43845246-2fc6-4950-b992-e50917942f29,"Fine/Studio arts, general"
14f65d53-0684-45b6-8eeb-eebcb02a4263,"English language and literature, general"
2bc583f1-bc84-4137-a12d-cda930269f7f,Financial mathematics
e02e525e-5937-4b8a-9349-2ffac44b8831,Health professions and related programs
a3bbdfa3-3cd7-46ce-8775-7075160759f6,
0dec7d8c-277f-4618-bae5-0226ae7dd4ba,"Logistics, materials, and supply chain management"
7eca84d4-d2c4-46c1-8e5c-5af879914668,"Psychology, general"
21570dcd-2a00-4053-b26c-b40fc890637f,"Education, general"
44c6d27a-f4aa-48aa-85a6-8058e2eac141,Legal studies
c7c03835-5e93-4d8a-b104-3f6d519078da,Legal studies
6ab3290f-ce31-433c-959c-bb5aafd00a8f,Mechanical engineering
1190c652-6ea2-4025-b804-5b2ee08ab179,Business/Managerial economics
75da03e4-8adb-4fd3-a6a8-d0eaea5c91fd,"History, general"
32ee6410-7865-4d72-b76c-43f6f329bcd4,Environmental studies
132111f9-8977-4977-8b97-af4954fea8db,"Psychology, general"
a3f95b41-cbf5-4150-9c86-d2023507cc3c,"Psychology, general"
75da03e4-8adb-4fd3-a6a8-d0eaea5c91fd,Journalism
aa2e4c28-3952-409d-b306-494a89490abd,Accounting
19b052b4-c963-48c1-b2cb-19f7aed6ca2e,"Mathematics, general"
76301c18-d703-4fca-a5b8-d47a99ae3e45,"Political science and government, general"
d2a08114-21c8-4fce-93c7-3d24524cbc86,"Marketing/Marketing management, general"
1d3805aa-d9c3-4684-a424-5714a08f8bfc,Exercise science and kinesiology
9068b95d-2c04-43c2-ad71-e9eecfe9b399,Accounting
19b052b4-c963-48c1-b2cb-19f7aed6ca2e,International relations and affairs
58a13922-5545-4991-b103-1b23650e4299,
78aef7bf-6b7a-48cb-8794-e54ab99fb800,"Biology/Biological sciences, general"
9c2a4c85-b328-45f5-922b-dad9a5630cf6,"Education, general"
90e5dbe4-849d-4e95-90d5-226036c0c4cf,"Business administration, management and operations, other"
001c43ba-1dcd-4a3a-b776-c9708dc3cff1,"Business administration and management, general"
536842a4-9824-45a3-99e5-53f20d3bfa37,"Psychology, general"
7914c506-22be-4d59-9f53-cd6bf1a01003,"English language and literature, general"
7914c506-22be-4d59-9f53-cd6bf1a01003,"Fine/Studio arts, general"
0207597d-6b2e-4f78-8ef1-b0f2a38e7fd0,"Business administration and management, general"
c4d81b79-8b84-4229-9bce-9b47b2b98b2b,"Marketing/Marketing management, general"
cbfb142a-1f7e-446e-9b62-719f5949b2e5,"English language and literature, general"
6dddbb98-922f-4584-940e-78a53e6ee587,
ee5d9198-93a5-4fcc-900c-70afc5337174,"Psychology, general"
ee5d9198-93a5-4fcc-900c-70afc5337174,Sports studies
f4d174a8-791c-40cd-8d1e-3fd8dfe1684e,
65006731-aa8a-4948-b1fa-379bbd72479a,Sport and fitness administration/Management
2fa10e54-564d-4291-8240-9d0176629748,"Rhetoric and composition/Writing studies, other"
b737926e-f60b-44f1-ba22-2b961136966a,Journalism
a3e3d508-5ba7-4c87-9c4e-1ecf3d749438,Chemical engineering
5534acdb-c6e5-4db1-b153-55ebdf3c35e8,"Economics, general"
a0042269-2b04-4240-be3f-a7cb28715636,"Economics, general"
4b8c6367-e3f0-4d85-b27f-62eb45f2aefe,"Economics, other"
3690e565-97a3-4670-a456-679ce2b806fc,"Health services/Allied health/Health sciences, general"
5203e356-13a4-4b5d-98d2-e2705517cd9e,
b6330394-4e46-4b40-992c-819f5637abcb,"Business administration and management, general"
396f585a-e87d-4b5d-baf6-72423409b619,"Business administration, management and operations, other"
92ca4e5e-2e64-421d-821b-884c6622e3c3,"Business administration, management and operations, other"
eb0f9053-4466-464c-a951-596ed92d5097,"Education, general"
f9bd4ead-21fb-45d8-816a-32cc8da8bd43,
24840c85-f21c-472e-9e44-dd854546ccf4,"History, general"
24840c85-f21c-472e-9e44-dd854546ccf4,"Business administration and management, general"
13a03103-b0f1-4dde-a062-b24657bf89d8,Computer game programming
3fe7e1c4-98e2-4c1b-bd71-4a69d6bf0bb7,"English language and literature, general"
9430c069-c1e7-43c5-8aa9-4602f6ed53db,"English language and literature, general"
81466ded-6d26-4a6e-97c4-32f8adb4f055,"Computer and information sciences,  other"
cdad4bda-57e9-4c35-9855-cbe37e33b8c0,"Biology/Biological sciences, general"
999f3643-9eff-40fd-99f0-7acd2925ffa1,Exercise science and kinesiology
5b247ec6-6130-4039-b40e-13d94cb8d23e,"Biology/Biological sciences, general"
8dd1368a-ebdb-4f40-a8db-11a4ed550f75,Spanish language and literature
8dd1368a-ebdb-4f40-a8db-11a4ed550f75,Public administration
a0abe08e-d4b8-4a94-ab21-aff146513cc0,
435efc9d-93f6-4bf7-acef-5252c1286262,"Business administration, management and operations, other"
8ea375a4-5f12-4a4a-98e8-e6a47be06054,"Marketing/Marketing management, general"
8ea375a4-5f12-4a4a-98e8-e6a47be06054,Entrepreneurship/Entrepreneurial studies
8d46a58f-1b08-4004-b09d-81215aee96f1,
67c44dee-813e-4855-bf55-4c4dcb5d6841,"Fine/Studio arts, general"
ca0c77d3-a0e5-44c0-a4db-770fe812fb0b,"Biomedical sciences, general"
c30fe0ac-7ed7-41df-9ba2-e3746b86f5f0,"Psychology, general"
62265989-46d2-45fe-ae5e-38c1f7735764,"Marketing/Marketing management, general"
9a9407ac-e080-42f7-87d6-cc8fadeda254,Health professions and related programs
02d5ac4b-c1c9-4260-a7a1-c67fb3ca2c9f,
11f1f853-6483-4a26-b210-48f119f2eb29,"Political science and government, general"
11f1f853-6483-4a26-b210-48f119f2eb29,Community organization and advocacy
85a8fbb2-03ef-44fd-81df-86f7a1a2a7ef,"Bilingual, multilingual, and multicultural education, other"
acc17c15-d2be-4bcc-84cb-243da2b2f1ed,Dietetics/Dietitian
050c79c2-261e-4c9d-851c-76d889a3ac48,"Finance, general"
2ad98691-0a55-4221-961f-d6eb1da11769,"Education, general"
af134c77-c49a-405b-a4b0-361b9dad2dd0,"History, general"
b909c2ee-c2b6-4918-b5b8-9ac9172d7d05,"English language and literature, general"
b909c2ee-c2b6-4918-b5b8-9ac9172d7d05,"Communication, general"
ae9e75e6-1205-4a5b-b77d-0168fc933ea2,"Biology/Biological sciences, general"
3c4dc93e-3ede-48f8-a070-fa44a1405596,Nutrition sciences
d55b6834-17e4-4dca-b5e8-7d5e5831a189,Accounting
9229de0c-45c0-4af5-9e69-53d36352ea0b,"Fine/Studio arts, general"
c418e43c-9804-48b2-ad76-b9768cd3264c,"Finance, general"
736456ac-41e6-4be5-9e93-933744143f7c,American  history (united states)
736456ac-41e6-4be5-9e93-933744143f7c,"Fine/Studio arts, general"
975d7a14-e0bd-430f-a710-c60a51adf6ce,"English language and literature, general"
3e325d1a-7909-4d9c-95b9-d9ff5ed35b0f,"Finance, general"
975d7a14-e0bd-430f-a710-c60a51adf6ce,"Fine/Studio arts, general"
0fbda1bc-c9f1-40c5-8a5d-82c58c1d6f34,"Film/Video and photographic arts, other"
4efac97f-ad17-46c4-b347-f2b70b46fab8,"Business administration, management and operations, other"
c90c1141-bda4-4d02-b86b-3334ee643aa8,International relations and affairs
8de4c2fe-7185-49c8-9367-6123a7f5e260,"Sociology, general"
8de4c2fe-7185-49c8-9367-6123a7f5e260,"Cognitive science, general"
b479bb08-751d-40d9-8dd7-2567cbd053e6,"Economics, general"
b479bb08-751d-40d9-8dd7-2567cbd053e6,Spanish language and literature
19c6b521-5084-4d89-a13d-4cf3c8ab1a01,"Sociology, general"
19c6b521-5084-4d89-a13d-4cf3c8ab1a01,Cultural anthropology
c53e9871-71bf-46ed-89e8-7a174fb4f202,"Journalism, other"
904369c4-d991-4cf2-9e53-a0420ddc77a4,International relations and affairs
87d88c40-3336-467b-8e16-9a5416387afe,"Cell/Cellular biology and anatomical sciences, other"
8b563509-de12-4a5c-9e5c-d0cababe438b,"Computer and information sciences, general"
d657ab9e-695a-4bae-972c-7214bc86501d,"Psychology, general"
e3e82623-9aa1-4bc5-8517-48fb850d6d02,
d9339057-c629-42b9-bb3e-87c91e449625,Music teacher education
4a622c32-b4c8-47ed-b125-56eead923133,"Marketing/Marketing management, general"
c00acf74-b127-4b9d-b9f6-3993e96c00b2,Japanese language and literature
fd67dfab-5b39-4946-8826-83284a8254a5,
ae352dcd-b2b5-4d64-90ed-fe21e8085414,Electrical and computer engineering
c0359015-dd1e-4e9e-af4c-4a4137b18b4e,"Hospitality administration/Management, general"
1c8106f9-cd77-4ce7-a3de-83be12d6a9ad,
206d71ea-8983-432d-a79c-98116d15df1a,
dfc15820-a0d8-4e02-aafe-bcab29f6ee80,"English language and literature, general"
4f3ac617-cee7-40de-b5b1-6ebc8d6f0c1b,"Psychology, general"
c1f6e468-56ba-4831-8628-97e76e3c6f9c,"Computer and information sciences,  other"
910f969d-77eb-4f76-b038-139879644a90,"Fine/Studio arts, general"
ec2a72bd-fc2b-42bd-9723-f9e77a2b00ee,"Biology/Biological sciences, general"
c1f6e468-56ba-4831-8628-97e76e3c6f9c,"Business administration, management and operations, other"
094911ea-c5d9-44c4-b398-7d0e4260f086,Spanish language teacher education
e9d83f6c-7417-4333-85eb-33249464651d,"Marketing/Marketing management, general"
1c266322-4559-4cdf-89b0-d45073cf8553,Public relations/Image management
46e56f5f-f037-4001-b8c5-823312b1e302,Game and interactive media design
46e56f5f-f037-4001-b8c5-823312b1e302,Graphic design
54da2dcc-8123-4594-946b-b1a59d63e9ed,Health professions and related programs
6dea63ee-3c5d-42c8-b055-f861e622894a,"Business administration, management and operations, other"
da9617be-2b25-41d1-a4da-1443198cd754,"Biology/Biological sciences, general"
8f23cb9e-64a9-4710-99a8-38937712268e,Mechanical engineering
84e8b08a-7822-4b46-ae6e-1b6526bd51ba,Cybersecurity defense strategy/Policy
d8856cab-3b24-402f-97d8-f57d16e6ca29,"Psychology, general"
e5a55fdb-5425-4703-b061-4f740dd62099,"Computer and information sciences,  other"
b702c54f-4a76-4cda-a873-9f277f4a6659,"Business administration, management and operations, other"
ced7b14b-410a-496f-b07b-950893b4f8c5,"Sociology, general"
07472cb8-2a0d-4535-b19b-d96921098913,Public health/Community nurse/Nursing
5f8dd45c-78d7-4331-91fb-ced5dcffa75a,
c4ca99e1-5779-4ce8-be1e-de33cd17f9f0,"Public relations, advertising, and applied communication"
c3369c6f-6811-4c94-851d-3092f5a5aebf,Applied psychology
caf56739-72e7-4e11-bfcf-a4132ae54d13,International relations and affairs
c6be4c13-8d14-4157-93f1-69e98c76acc0,"Marketing/Marketing management, general"
0b2528a7-7d9e-4b1c-9222-cc5e8a990bf8,
5a8b8bc1-17b2-4dc5-a973-4396930c2433,
f454451a-5d94-444b-bc78-6027cccb0d9d,
bd94f018-b45f-44bc-8647-a84eb9beb57e,"English language and literature, general"
f39cd3e6-97f8-48ab-8f91-defa256ed092,"Dietetics and clinical nutrition services, other"
0a8276fb-34eb-45e4-94f3-41d629b413b7,"Health services/Allied health/Health sciences, general"
ef457449-1d97-489e-b0bf-f8b3fd1c15bf,"Biology/Biological sciences, general"
1daffe27-30ae-4207-bef4-1b7deccbafe0,Graphic design
1daffe27-30ae-4207-bef4-1b7deccbafe0,"Graphic communications, general"
3e48e5fc-46ac-41f3-8a0f-12601bd4dcce,Entrepreneurship/Entrepreneurial studies
00f925cb-f6cf-4aff-b83a-0748842b7cfc,"Astronomy and astrophysics, other"
b7aa2699-f526-4b4e-be6d-98f7bcbfc2b1,"Sociology, general"
249b478e-6858-415b-91ed-40d2e827846c,Journalism
1f6efa66-4182-4990-81d5-c9b0eca28554,
f09c940c-b1a5-4fb2-833d-7839e3d756a1,"Economics, general"
fd34447a-6a45-405f-8a0b-1730cc806331,Environmental studies
2ea73e5f-55ee-4e74-a99f-69ec56fb4442,Electrical and computer engineering
bbc3a48c-65e1-44bf-a660-1a17ff161417,Spanish language teacher education
bbc3a48c-65e1-44bf-a660-1a17ff161417,Teaching english as a second or foreign language/Esl language instructor
3deb3326-b4c7-4b69-b478-72528805dedd,"English language and literature, general"
b37779be-03a1-400a-826c-a870a4b5243b,"Fine/Studio arts, general"
52155642-0f3c-4727-add6-eb1c48aa1e2c,"Communication sciences and disorders, general"
52155642-0f3c-4727-add6-eb1c48aa1e2c,French language and literature
1aee72dd-8578-4280-80a5-ffbe2ee5273b,"Multi-/Interdisciplinary studies, general"
bab331b1-a76d-4e89-85f1-567c7fd7a8e5,"Multi-/Interdisciplinary studies, general"
3448e182-6d22-404f-94cb-2f1b2d91e017,"Finance, general"
d8e67552-3595-40ca-bd28-98cc95277129,"Finance, general"
d9680f76-438b-4dab-94a6-cee1ac3c3a14,"Marketing/Marketing management, general"
8d0b9bb9-0028-4ada-859e-2fc853ca1b6c,"Biology/Biological sciences, general"
8d0b9bb9-0028-4ada-859e-2fc853ca1b6c,Exercise science and kinesiology
910a5ee0-fa2b-44a6-b15a-bd596fb39a3a,"Economics, general"
a3c2de4c-8c7b-49ba-a181-17a0c28ea96d,Interior design
917a4d43-b711-497a-937c-d5790249764f,
92099504-c24f-4ca5-8fba-f4b8c9de5a1d,"Biology/Biological sciences, general"
61a48cf9-575e-4cf5-89de-dff8382f0102,"Business administration, management and operations, other"
454c52ff-6f38-4705-85eb-a514b0e3da02,"Accounting and related services, other"
14f783f0-0eb6-4952-aea5-6862baa02010,"English language and literature, general"
14f783f0-0eb6-4952-aea5-6862baa02010,International relations and affairs
a01ee423-eb1e-4436-96a7-1527771ffd78,"History, general"
9665bd28-9fd1-400d-b104-5aaba47ee917,"Fine/Studio arts, general"
70020eb0-77d0-4c5d-9348-78cbe4d25baa,Computer science
3297bffe-beba-408a-9d29-bdc47f1c2783,"Business administration, management and operations, other"
cf31c79d-3898-4bf8-a70e-78bc198038e2,"Art history, criticism and conservation"
758ef00d-6e57-409c-aa5c-11660c5bc0b8,Cultural journalism
0083707e-6e2d-4234-8b42-b7858db37250,"Finance, general"
62b38948-a68c-412e-b548-2feab6470dd1,"Business, management, marketing, and related support services, other"
5f777ec8-fbda-4754-b1d8-b38986b43395,"Business administration, management and operations, other"
b70f743b-f2b9-4216-bc86-0228bc49aa49,Computer science
b70f743b-f2b9-4216-bc86-0228bc49aa49,"Business administration and management, general"
60b9688e-914f-4b91-b122-7e17b772fffa,"Psychology, general"
7649e389-6ae8-4a54-ad55-c05175373f59,"Computer and information sciences,  other"
bb61a512-5eff-4690-b76f-4ea477c3bb5a,"Business administration, management and operations, other"
c5f0f71e-36dd-497e-941f-d6e3e700a5d9,Environmental science
bd615568-569e-4e70-9672-b3e4d5a95f66,"Communication and media studies, other"
c5f0f71e-36dd-497e-941f-d6e3e700a5d9,"Liberal arts and sciences, general studies and humanities, other"
0ff784e5-735a-4ba9-9c41-f6de18f678d7,Spanish language and literature
aee0094d-e5e1-4ac6-8139-0626fa8c8e04,Spanish language and literature
85f40c50-7664-4f2a-ae28-b53dae92c75b,"Political science and government, general"
85f40c50-7664-4f2a-ae28-b53dae92c75b,"Economics, general"
92a396a9-72cd-4aba-a873-abb2b35d537a,Fashion merchandising
898631f7-f7c6-4851-b770-2f763e6fb2b9,"Finance, general"
26b6cc0a-46cc-4cc2-a9ef-ce107937e989,"Fine/Studio arts, general"
0ff784e5-735a-4ba9-9c41-f6de18f678d7,Creative writing
aee0094d-e5e1-4ac6-8139-0626fa8c8e04,Creative writing
eeb2e0d9-180f-4367-a6e1-f02841af4c2c,Accounting
24efa7b2-3ca9-4be4-94bd-b4eb1caf67cb,Accounting
9cfab956-088f-4378-b1ef-08d4f3e556fa,"Biology/Biological sciences, general"
770c7c42-7256-4512-a58a-e61320bbd81b,Electrical and electronics engineering
7cf0841d-7502-4b8b-9ebf-4caee954f008,Fashion/Apparel design
dc826ac5-3c5b-489d-9d56-f1a568712528,Mathematics and computer science
8fe63520-8368-4b4a-a465-e7c191fcf697,"Finance, general"
4daf2177-437b-496e-a983-6c12d769ba9a,"Finance and financial management services, other"
dd405759-6a35-4b46-a7c5-788ed3642752,"Hospitality administration/Management, other"
913e6dde-2f68-41c6-a529-c779fa4e532a,"Computer and information sciences,  other"
f04a1592-28c3-4ef4-85e9-28b3719a67ae,"Psychology, general"
06f9af3e-0ccf-4189-a6dc-05c30d783752,"Biology/Biological sciences, general"
eb902592-3960-405b-b7be-577ccba1292a,"Political science and government, general"
eb902592-3960-405b-b7be-577ccba1292a,"Multi-/Interdisciplinary studies, other"
4c5ea4d0-1be3-4918-8759-49eb66fe1a00,"Marketing/Marketing management, general"
c3a943ca-84e1-4837-9a80-05e59603d73a,International relations and affairs
28b81d08-594d-49e6-9762-5550acf1928b,"Psychology, general"
